Dev GS 0.83 0.141 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
Dev DNA 0.74 0.0742 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
Dev Helitron 0.48 -0.00239 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
Dev LINE 0.7 0.0791 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
Dev LTR 0.58 0.0361 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
Dev SINE 0.38 -0.0358 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
Dev TEs 0.77 0.105 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
ENCprime GS 0.82 0.113 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
ENCprime DNA 0.8 0.0988 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
ENCprime Helitron 0.71 0.0733 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
ENCprime LINE 0.58 0.0233 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
ENCprime LTR 0.76 0.0845 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
ENCprime SINE 0.43 -0.0164 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
ENCprime TEs 0.81 0.107 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
SCUO GS 0.51 0.00142 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
SCUO DNA 0.51 0.00497 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
SCUO Helitron 0.34 -0.0533 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
SCUO LINE 0.57 0.0206 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
SCUO LTR 0.52 0.00774 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
SCUO SINE 0.48 -0.0027 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
SCUO TEs 0.47 -0.00581 Aln12 0.657536764705883 0.662830476658304 0.660724477682676
omega GS 0.93 0.234 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
omega DNA 0.78 0.123 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
omega Helitron 0.98 0.306 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
omega LINE 0.99 0.336 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
omega LTR 0.69 0.0907 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
omega SINE 0.36 -0.0538 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
omega TEs 0.94 0.26 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
Dev GS 0.79 0.119 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
Dev DNA 0.63 0.0469 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
Dev Helitron 0.38 -0.0398 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
Dev LINE 0.6 0.0455 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
Dev LTR 0.57 0.0242 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
Dev SINE 0.3 -0.0616 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
Dev TEs 0.68 0.0697 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
ENCprime GS 0.67 0.0516 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
ENCprime DNA 0.34 -0.0534 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
ENCprime Helitron 0.53 0.0101 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
ENCprime LINE 0.54 0.00865 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
ENCprime LTR 0.61 0.0287 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
ENCprime SINE 0.12 -0.126 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
ENCprime TEs 0.57 0.0189 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
SCUO GS 0.45 -0.0115 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
SCUO DNA 0.54 0.0119 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
SCUO Helitron 0.58 0.0252 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
SCUO LINE 0.79 0.0971 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
SCUO LTR 0.7 0.0603 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
SCUO SINE 0.45 -0.0152 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
SCUO TEs 0.64 0.0453 Aln13 0.679221474457021 0.682765511990864 0.681199576302852
omega GS 0.89 0.194 Aln14 0.7 0.703551145228734 0.701746758199847
omega DNA 0.89 0.198 Aln14 0.7 0.703551145228734 0.701746758199847
omega Helitron 0.97 0.307 Aln14 0.7 0.703551145228734 0.701746758199847
omega LINE 0.91 0.229 Aln14 0.7 0.703551145228734 0.701746758199847
omega LTR 0.75 0.125 Aln14 0.7 0.703551145228734 0.701746758199847
omega SINE 0.36 -0.0519 Aln14 0.7 0.703551145228734 0.701746758199847
omega TEs 0.94 0.26 Aln14 0.7 0.703551145228734 0.701746758199847
Dev GS 0.8 0.123 Aln14 0.7 0.703551145228734 0.701746758199847
Dev DNA 0.71 0.0704 Aln14 0.7 0.703551145228734 0.701746758199847
Dev Helitron 0.43 -0.0189 Aln14 0.7 0.703551145228734 0.701746758199847
Dev LINE 0.63 0.0468 Aln14 0.7 0.703551145228734 0.701746758199847
Dev LTR 0.57 0.0286 Aln14 0.7 0.703551145228734 0.701746758199847
Dev SINE 0.31 -0.0557 Aln14 0.7 0.703551145228734 0.701746758199847
Dev TEs 0.71 0.0823 Aln14 0.7 0.703551145228734 0.701746758199847
ENCprime GS 0.67 0.0533 Aln14 0.7 0.703551145228734 0.701746758199847
ENCprime DNA 0.53 0.00844 Aln14 0.7 0.703551145228734 0.701746758199847
ENCprime Helitron 0.68 0.0539 Aln14 0.7 0.703551145228734 0.701746758199847
ENCprime LINE 0.8 0.0957 Aln14 0.7 0.703551145228734 0.701746758199847
ENCprime LTR 0.64 0.0395 Aln14 0.7 0.703551145228734 0.701746758199847
ENCprime SINE 0.36 -0.0455 Aln14 0.7 0.703551145228734 0.701746758199847
ENCprime TEs 0.77 0.0838 Aln14 0.7 0.703551145228734 0.701746758199847
SCUO GS 0.38 -0.0404 Aln14 0.7 0.703551145228734 0.701746758199847
SCUO DNA 0.47 -0.00758 Aln14 0.7 0.703551145228734 0.701746758199847
SCUO Helitron 0.73 0.0718 Aln14 0.7 0.703551145228734 0.701746758199847
SCUO LINE 0.51 0.00491 Aln14 0.7 0.703551145228734 0.701746758199847
SCUO LTR 0.56 0.0168 Aln14 0.7 0.703551145228734 0.701746758199847
SCUO SINE 0.47 -0.0102 Aln14 0.7 0.703551145228734 0.701746758199847
SCUO TEs 0.51 0.00138 Aln14 0.7 0.703551145228734 0.701746758199847
omega GS 0.99 0.343 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
omega DNA 0.64 0.0565 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
omega Helitron 0.96 0.307 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
omega LINE 1 0.478 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
omega LTR 0.98 0.356 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
omega SINE 0.27 -0.102 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
omega TEs 1 0.455 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
Dev GS 0.8 0.13 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
Dev DNA 0.67 0.0535 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
Dev Helitron 0.41 -0.0231 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
Dev LINE 0.68 0.0742 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
Dev LTR 0.59 0.0323 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
Dev SINE 0.3 -0.0663 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
Dev TEs 0.71 0.0885 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
ENCprime GS 0.68 0.056 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
ENCprime DNA 0.58 0.0269 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
ENCprime Helitron 0.57 0.0257 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
ENCprime LINE 0.59 0.0286 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
ENCprime LTR 0.51 0.00027 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
ENCprime SINE 0.47 -0.00755 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
ENCprime TEs 0.59 0.0264 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
SCUO GS 0.47 -0.00596 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
SCUO DNA 0.52 0.00671 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
SCUO Helitron 0.83 0.107 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
SCUO LINE 0.78 0.1 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
SCUO LTR 0.43 -0.0203 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
SCUO SINE 0.23 -0.093 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
SCUO TEs 0.49 0.00493 Aln15 0.720257234726688 0.724233983286908 0.722222222222222
omega GS 0.97 0.329 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
omega DNA 0.71 0.0918 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
omega Helitron 0.96 0.28 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
omega LINE 0.98 0.398 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
omega LTR 0.66 0.0847 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
omega SINE 0.23 -0.127 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
omega TEs 0.9 0.255 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
Dev GS 0.8 0.124 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
Dev DNA 0.64 0.0451 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
Dev Helitron 0.4 -0.0328 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
Dev LINE 0.61 0.0393 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
Dev LTR 0.62 0.0488 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
Dev SINE 0.36 -0.0524 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
Dev TEs 0.71 0.0836 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
ENCprime GS 0.29 -0.0594 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
ENCprime DNA 0.46 -0.0104 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
ENCprime Helitron 0.46 -0.014 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
ENCprime LINE 0.28 -0.0726 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
ENCprime LTR 0.35 -0.0389 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
ENCprime SINE 0.5 0.000326 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
ENCprime TEs 0.34 -0.0476 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
SCUO GS 0.47 -0.0136 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
SCUO DNA 0.35 -0.0497 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
SCUO Helitron 0.81 0.104 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
SCUO LINE 0.69 0.0599 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
SCUO LTR 0.52 0.00811 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
SCUO SINE 0.19 -0.106 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
SCUO TEs 0.46 -0.00673 Aln16 0.741116751269036 0.744990079365079 0.742883226873295
omega GS 0.94 0.219 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
omega DNA 0.77 0.105 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
omega Helitron 0.96 0.24 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
omega LINE 0.86 0.155 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
omega LTR 0.93 0.221 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
omega SINE 0.62 0.0384 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
omega TEs 0.96 0.262 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
Dev GS 0.76 0.097 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
Dev DNA 0.64 0.0437 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
Dev Helitron 0.38 -0.0377 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
Dev LINE 0.61 0.0305 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
Dev LTR 0.56 0.0257 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
Dev SINE 0.31 -0.0555 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
Dev TEs 0.69 0.0656 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
ENCprime GS 0.65 0.044 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
ENCprime DNA 0.49 -0.00153 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
ENCprime Helitron 0.48 -0.00817 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
ENCprime LINE 0.43 -0.0226 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
ENCprime LTR 0.55 0.0203 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
ENCprime SINE 0.37 -0.0389 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
ENCprime TEs 0.48 -0.00246 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
SCUO GS 0.47 -0.00873 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
SCUO DNA 0.47 -0.0125 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
SCUO Helitron 0.86 0.122 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
SCUO LINE 0.63 0.0391 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
SCUO LTR 0.46 -0.0116 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
SCUO SINE 0.22 -0.0852 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
SCUO TEs 0.43 -0.0245 Aln17 0.759795570698467 0.765296134663341 0.763278458724379
omega GS 0.85 0.169 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
omega DNA 0.71 0.0863 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
omega Helitron 0.9 0.198 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
omega LINE 0.76 0.113 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
omega LTR 0.56 0.0374 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
omega SINE 0.39 -0.0549 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
omega TEs 0.76 0.123 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
Dev GS 0.77 0.103 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
Dev DNA 0.53 0.00601 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
Dev Helitron 0.36 -0.0495 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
Dev LINE 0.57 0.0221 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
Dev LTR 0.55 0.0193 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
Dev SINE 0.17 -0.115 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
Dev TEs 0.61 0.041 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
ENCprime GS 0.42 -0.0252 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
ENCprime DNA 0.38 -0.0359 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
ENCprime Helitron 0.19 -0.101 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
ENCprime LINE 0.15 -0.125 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
ENCprime LTR 0.29 -0.0651 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
ENCprime SINE 0.35 -0.0439 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
ENCprime TEs 0.19 -0.11 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
SCUO GS 0.43 -0.0224 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
SCUO DNA 0.42 -0.022 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
SCUO Helitron 0.92 0.161 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
SCUO LINE 0.69 0.0566 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
SCUO LTR 0.31 -0.0566 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
SCUO SINE 0.022 -0.253 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
SCUO TEs 0.34 -0.0465 Aln18 0.780769230769231 0.787234042553192 0.783826923076923
omega GS 0.97 0.313 Aln19 0.799342105263158 0.810344827586207 0.804317494767848
omega DNA 0.94 0.252 Aln19 0.799342105263158 0.810344827586207 0.804317494767848
